Gastag;Stand;VHP_IND;VHP_PLUS;VHP_MINUS;REVK_MIN;REEK_MAX;TRANS_EK;TRANS_VK;AE_NEG;AE_POS
14.10.2015;13.10.2015 06:00;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 05:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 05:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 05:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
12.10.2015;13.10.2015 05:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 05:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 05:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
12.10.2015;13.10.2015 04:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 04:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 04:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
13.10.2015;13.10.2015 04:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 04:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 04:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 03:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 03:35;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
13.10.2015;13.10.2015 03:35;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
13.10.2015;13.10.2015 03:05;1,8658;1,9031;1,8285;1,8325;1,935;0;0;1,8285;1,935
14.10.2015;13.10.2015 03:05;1,8658;1,9031;1,8285;0;0;0;0;1,8285;1,9031
12.10.2015;13.10.2015 03:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
12.10.2015;13.10.2015 02:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 02:35;1,8669;1,9042;1,8296;0;0;0;0;1,8296;1,9042
13.10.2015;13.10.2015 02:35;1,8669;1,9042;1,8296;1,8325;1,935;0;0;1,8296;1,935
13.10.2015;13.10.2015 02:28;1,8703;1,9077;1,8329;1,8325;1,935;0;0;1,8325;1,935
12.10.2015;13.10.2015 02:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 02:05;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
13.10.2015;13.10.2015 02:05;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
12.10.2015;13.10.2015 01:35;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 01:35;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
13.10.2015;13.10.2015 01:35;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
13.10.2015;13.10.2015 01:06;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
14.10.2015;13.10.2015 01:06;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
14.10.2015;13.10.2015 01:05;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
12.10.2015;13.10.2015 01:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
13.10.2015;13.10.2015 00:38;1,8703;1,9077;1,8329;0;1,935;0;0;1,8329;1,935
14.10.2015;13.10.2015 00:38;1,8703;1,9077;1,8329;0;0;0;0;1,8329;1,9077
12.10.2015;13.10.2015 00:37;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 00:37;1,8706;1,908;1,8332;0;0;0;0;1,8332;1,908
14.10.2015;13.10.2015 00:06;1,8706;1,908;1,8332;0;0;0;0;1,8332;1,908
12.10.2015;13.10.2015 00:05;1,8943;1,9322;1,8564;0;2,0554;0,0829;0;1,8564;2,0554
14.10.2015;13.10.2015 00:05;1,8706;1,908;1,8332;0;0;0;0;1,8332;1,908
13.10.2015;13.10.2015 00:05;1,8706;1,908;1,8332;0;1,935;0;0;1,8332;1,935
